ssn,first_name,middle_name,last_name,gender,current_age,birth_date,street_address,suburb,postcode,state,phone,email,marital_status,current_timestamp,occupation,salary,credit_card_number,years_of_experience,employment_timestamp
e167719751,kenya,ivonne,bargoil,f,34,1/7/1984, 15  wilson  street ,zeehan,7469,tas, 03  7268  2450 ,bargoil88@yahoo.com,not-married,2018-7-31t10:31+00:00,art-media-professional,65400.0,17ddc8e181e3043fe2ba539c13e5b296,14,2017-09-19t02:09+00:00
h172541294,thomas,,gerloven,m,30,14/12/1988, 129  cambridge  street ,granville,4650,qld, 7375  4944 ,thomas.gerloven@gmail.com,not-married,2018-7-31t11:08+00:00,ict-professional,88100.0,f5abadcfc873b436ffcea16166075af3,11,2018-01-21t01:53+00:00
d155614443,catalina,j,plant,f,26,13/9/1992, 66  blundell  boulevarde , tweed    heads ,2485,nsw, 02  4694  0894 ,plant31@gmail.com,not-married,2018-7-31t23:28+00:00,ict-technician,58700.0,4ddf09599b4a3f44fccffc1921c5d1d7,7,2018-03-08t18:56+00:00
e118932142,lucas,earl,hedgepeth,m,24,7/12/1994, 31  charlotte  avenue ,bongaree,4507,qld, 07  2236  9666 ,hedgepeth20@yahoo.com,married,2018-7-31t09:14+00:00,ict-technician,74000.0,96c165b99880cff7a0bbc21112babdc9,5,2018-01-15t17:24+00:00
a115240731,patrick,dale,allen,m,28,30/6/1990, 35  giles  street ,katherine,0850,nt, 08  4423  6655 ,patrick.allen@yahoo.com,not-married,2018-7-31t19:22+00:00,art-media-professional,88600.0,67244f96c7d7e1ef7d68a69b41dfbe9b,9,2018-06-13t09:31+00:00
b124911206,raymond,mark,ward,m,37,5/4/1981, goulburn  valley  hwy ,strathmerton,3641,vic, 03  9880  8717 ,raymond.ward@mail.com,married,2018-7-31t16:47+00:00,carer,30700.0,966760dd2b8a7a58f65fa48435983dff,18,2018-02-16t15:16+00:00
a130925439,guillermo,d,flaherty,m,40,22/1/1978, 14  ostermann  street , coconut    grove ,0810,nt, 08  5777  2390 ,guillermo33@hotmail.com,married,2018-7-31t03:28+00:00,taxi-driver,19000.0,90f54446120a4943c90dcfb1c55e120c,21,2018-04-12t19:25+00:00
i190001215,phillip,charles,jacobs,m,37,17/12/1981, 9  tudor  street ,camira,4300,qld, 07  7773  0189 ,phillip.jacobs@yahoo.com,married,2018-7-31t21:14+00:00,factory-worker,12000.0,088e0a3474b186cbe91a4c860e4c2007,18,2018-04-09t05:13+00:00
g163413763,robert,todd,burr,m,25,2/11/1993, 1  cycad  place , alice    springs ,0870,nt,,mjotfijkhe@gmail.com,not-married,2018-7-31t20:04+00:00,construction-labourer,11300.0,32b9db76838b997758b7a320212305bd,6,2018-04-16t23:49+00:00
g155955402,joseph,l,tinsley,m,42,5/9/1976, 5  dymock  street ,balgownie,2519,nsw, 02  1907  0845 ,joseph70@gmail.com,married,2018-7-31t02:21+00:00,other-worker,57800.0,d8d8ce19afa73171b8ce660ebce90778,23,2018-02-25t16:25+00:00
c124812530,daniel,dennis,coppedge,m,26,27/11/1992, 265  palmerston  avenue ,dromana,3936,vic, 03  4254  9196 ,daniel1@mail.com,married,2018-7-31t20:58+00:00,secretary,36400.0,10d193787760cd23337c829b33c6fb66,7,2018-04-02t13:27+00:00
h145301711,christina,t,andrews,f,18,26/5/2000, studleigh  street ,wakool,2710,nsw, 02  2103  9028 ,andrews89@hotmail.com,n/a,2018-7-31t15:38+00:00,casual-worker,0,31dc81368820e7024c4d2d81f467b9b2,1,2018-03-13t04:17+00:00
d160800885,bruce,dwight,carpenter,m,21,19/5/1997, 140  mcmahons  road ,frankston,3199,vic, 03  3896  3999 ,bruce.carpenter@mail.com,married,2018-7-31t03:25+00:00,other-technician,76000.0,0d5a3aa029fe827c599846584260d7e2,2,2018-05-10t04:03+00:00
d196549165,jeanette,janeclaire,corces,f,31,13/5/1987, 25  viscount  drive ,tallai,4213,qld, 07  9793  0979 ,corces.jeanette@mail.com.au,married,2018-7-31t15:11+00:00,casual-worker,3000.0,5745dc6519536ddd8825f77d7067e27c,9,2015-02-24t19:05+00:00
g108259681,cari,conrad,sheaffer,f,36,26/8/1982, 18  sava  street ,nhulunbuy,0880,nt, 08  2532  1661 ,ftagfdobso@aol.com,married,2018-7-31t08:20+00:00,ict-technician,80900.0,9a55537ccaba84650ce78599c5e3ec47,17,2018-03-26t14:12+00:00
b169923548,lisa,boyer,kahle,f,19,20/2/1999, 23  vidal  street , wetherill    park ,2164,nsw, 02  6290  6525 ,kahle46@mail.com.au,married-de-facto,2018-7-31t17:49+00:00,other-technician,51300.0,dea72a967bc4d8271d9e90f55592168c,,2018-01-24t17:31+00:00
h198960435,joshua,henry,ensminger,m,47,24/6/1971, 35  eva  street ,clayton,3168,vic, 03  1407  5096 ,joshua78@gmail.com,divorced,2018-7-31t13:02+00:00,ict-technician,116400.0,c3431d101c99e3caf0b2523d2fd42468,28,2018-06-01t01:49+00:00
c110775597,william,,dodson,m,27,27/9/1991, sec  612  hd  clinton , port    clinton ,5570,sa,,william87@aol.com,not-married,2018-7-31t24:30+00:00,clerks,36400.0,1f319113d3d6aa257825d11d2ff8f7c2,8,2018-01-15t16:41+00:00
a111638092,susan,leann,hammock,f,44,12/3/1974, 8  taiyul  road , north    narrabeen ,2101,nsw, 02  3579  1490 ,susan24@aol.com,married-de-facto,2018-7-31t20:47+00:00,other-technician,77900.0,3c63e9399beef40ffea31aa22b743912,24,2017-01-17t16:31+00:00
b109187075,tara,r,bryant,f,40,28/7/1978, 22  ford  crescent , tennant    creek ,0860,nt, 08  0941  4577 ,bryant42@hotmail.com,married,2018-7-31t06:41+00:00,construction-worker,23100.0,95822d2e3906ac81cef59ffbde42d97e,17,2014-01-08t21:35+00:00
f144641857,candice,beth,wimberly,f,30,11/6/1988, 479  st  kilda  road ,melbourne,3000,vic, 03  5433  3129 ,wimberly.candice@hotmail.com,married-de-facto,2018-7-31t16:58+00:00,legislator,81100.0,6b565c810f10ad7c9e018a73e9bdcf24,11,2018-03-07t08:18+00:00
a186013895,james,z,besch,m,28,19/2/1990, 55  endeavour  street  seven    hills  2147  nsw ,,,, 02  4236  3728 ,besch.james@hotmail.com,married,2018-7-31t02:31+00:00,ict-professional,99500.0,73c391ada36f49bc71d3aa22560656de,9,2018-05-20t07:47+00:00
h134760059,troy,wayne,simpson,m,41,19/3/1977, 26  oxford  street ,burwood,3125,vic, 03  4640  6869 ,simpson94@yahoo.com,not-married,2018-7-31t24:17+00:00,other-technician,100900.0,78633e54a4cdc7c9a9e9b5ab5477e5c5,22,2018-06-12t17:47+00:00
b134818377,susan,taylor,hadnott,f,45,17/8/1973, 11  knuckey  avenue , alice    springs ,0870,nt, 08  9955  6489 ,susan93@mail.com,married,2018-7-31t24:17+00:00,engineering-worker,21100.0,32dde9caccec5ca29230adbe93f5085c,16,2008-06-11t09:39+00:00
f109561248,william,lee,lamm,m,34,28/3/1984, 45  woods  road ,yarrawonga,3730,vic, 03  7880  8781 ,william.lamm@yahoo.com,not-married,2018-7-31t13:37+00:00,other-technician,124400.0,a8bd32d8c97da518fbc13fe07280fc37,15,2018-01-20t18:07+00:00
c190950923,angela,aexandra,baird,f,27,1/1/1991, 10  kallista  avenue , st    ives ,2075,nsw, 6242  5204 ,baird.angela@mail.com,married,2018-7-31t17:53+00:00,ict-professional,63000.0,cd12ad2b7d039639805bab1c42c0a649,7,2017-07-26t08:57+00:00
h105159223,emily,turner,morrison,f,23,24/2/1995, 98  botany  street ,randwick,2031,nsw, 02  0239  2453 ,emily.morrison@yahoo.com,not-married,2018-7-31t22:42+00:00,other-technician,55300.0,801c848fc9493a60d4f717b675257948,4,2018-03-11t07:24+00:00
g161625964,alma,joyce,nizborski,f,39,9/1/1979, 20  barney  street  gladstone  4680  qld ,,,, 07  9702  6462 ,timpqbtgfo@mail.com,not-married,2018-7-31t02:24+00:00,other-technician,50700.0,6659545c81a51c4d210ddacf5ce4b6c6,20,2018-02-20t16:47+00:00
d172361748,penny,ann,radcliffe,f,73,6/10/1945, alcoota  station ,plenty,0872,nt, 08  8712  8151 ,radcliffe39@aol.com,married,2018-7-31t12:37+00:00,ict-technician,72700.0,9b1077da6fb112c17cd85c49430dba87,51,2015-10-01t13:04+00:00
d116346027,alyssa,goodwin,carter,f,32,14/12/1986, 46  lockheed  road ,katherine,0850,nt, 7938  3870 ,irahhtsrck@hotmail.com,married,2018-7-31t15:13+00:00,ict-technician,61900.0,c7dc117242cdaeba62e536ae9e7b8288,10,2015-10-21t08:02+00:00
a161927699,donna,nixon,bennett,f,36,14/1/1982, paradise  avenue ,clareville,2107,nsw, 02  6151  3124 ,bennett73@gmail.com,married,2018-7-31t02:20+00:00,ict-technician,70100.0,4dbc7439a3ec1e943bd78a8c9f73a8d1,15,2016-01-26t19:26+00:00
d156469544,edith,mccracken,bunting,f,32,16/12/1986, 6  lane  crescent ,reservoir,3073,vic, 03  1818  1784 ,lbehgblddp@mail.com.au,married,2018-7-31t15:46+00:00,personal-services-worker,18600.0,0288485916ee8b94db161b14dce9a9f3,12,2017-05-13t06:20+00:00
d171233505,gregory,richard,israel,m,59,14/12/1959, 3  briese  close ,edmonton,4869,qld, 07  7107  7222 ,eofmerlnag@hotmail.com,not-married,2018-7-31t20:03+00:00,education-professional,207100.0,94eb6a3fcfed4a39b2fb92e1a87f0af5,40,2018-05-25t11:34+00:00
c148540787,dawan,lee,wright,m,34,17/9/1984, 6  ellen  court ,driver,0830,nt, 7027  9939 ,dawan.wright@aol.com,not-married,2018-7-31t04:45+00:00,other-technician,95800.0,5c88b8efe1ffddbd1ac9920570758301,15,2018-01-05t09:40+00:00
g138925582,ana,sue,edens,f,37,23/12/1981, 68  crimson  drive ,doveton,3177,vic, 03  3141  8113 ,edens.ana@mail.com.au,not-married,2018-7-31t23:27+00:00,health-support-worker,10500.0,1b086e99e70e36a2632617990b1ced6c,18,2018-03-23t14:43+00:00
e140770317,michael,wesley,Mr,m,24,19/10/1994, 6  bate  street ,leongatha,3953,vic, 03  1797  7666 ,,married,2018-7-31t08:18+00:00,ict-technician,85900.0,f31932d3da9790b5f462ac06badb5db8,5,2018-04-14t18:53+00:00
g122838946,peggy,harris,williams,f,22,30/1/1996, 43  reader  court ,banks,2906,act, 02  3689  8187 ,williams.peggy@aol.com,not-married,2018-7-31t03:35+00:00,health-professional,55100.0,6513acea3f59d7d0395c05797980a6f1,3,2018-01-21t16:05+00:00
g187689084,william,cabbell,williams,f,19,17/9/1999, 23  o'connell  street , north    parramatta ,2151,nsw, 02  3530  2987 ,edtpnrilsj@mail.com.au,married-de-facto,2018-7-31t04:48+00:00,ict-technician,51500.0,b33fcc34cccc1fd968fc94adac0bba8d,0,2018-04-22t09:43+00:00
h107227350,thomas,wayne,mabe,m,26,4/3/1992, 226  trower  (east)  road ,wagaman,0810,nt, 08  2263  8680 ,mabe16@gmail.com,married,2018-7-31t16:30+00:00,construction-worker,50000.0,8cc4377a317fd1c1dbab6d97d5e99490,2,2013-11-12t22:14+00:00
e160214692,tasha,boggs,haskin,f,41,11/3/1977, lawrence  road , woodford    leigh ,2463,nsw, 02  9226  3755 ,haskin51@hotmail.com,not-married,2018-7-31t14:32+00:00,farm-worker,9900.0,755cdd43749e0f96827cb527010bfb1c,22,2018-06-25t02:41+00:00
i115106594,barbara,annete,parker,f,29,17/12/1989, huon  highway ,geeveston,7116,tas, 03  5222  1300 ,barbara.parker@gmail.com,married,2018-7-31t20:19+00:00,shop-assistent,2500.0,c30b2d5e8157dbf43c3ddfd128c5f5c8,10,2018-05-18t18:35+00:00
e172855459,stephanie,whishant,paul,f,32,23/2/1986, 89  pareena  crescent ,mansfield,4122,qld, 07  3359  3354 ,stephanie.paul@hotmail.com,not-married,2018-7-31t14:49+00:00,shop-assistent,3500.0,02dcac2157f0baacd34d8126aefb0715,13,2018-02-07t15:41+00:00
a115778682,jeff,eugene,bjelica,m,33,4/10/1985, 9  montpellier  crescent , lower    templestowe ,3107,vic, 03  0547  2968 ,bjelica.jeff@gmail.com,not-married,2018-7-31t17:41+00:00,automotive-worker,72000.0,7a5adb2b296304afee8b4cc94bb147d9,14,2018-01-06t14:52+00:00
f135100431,frank,herman,curry,m,41,7/4/1977, 1  gibson  court ,cashmere,4500,qld, 07  6574  3640 ,frank.curry@gmail.com,not-married,2018-7-31t23:08+00:00,legal-professional,159400.0,6ad5dd88ed6be2aeb3b313005ed9b3bc,22,2018-04-09t20:22+00:00
h177073640,charles,edwin,elkerson,m,23,20/10/1995, 46  tenth  avenue ,inglewood,6052,wa, 08  7000  8463 ,elkerson.charles@aol.com,not-married,2018-7-31t09:28+00:00,other-worker,59000.0,06ec00c48888e0f6c8b0bbb381887d0c,4,2018-03-10t12:46+00:00
d184194705,willie,nicola,simpson,f,32,24/12/1986, alice  creek  road ,kumbia,4610,qld, 07  8107  2406 ,willie.simpson@mail.com,married-de-facto,2018-7-31t19:55+00:00,engineering-worker,20500.0,4b6988ddac8a2d08897e1f2693c04228,13,2018-04-26t06:40+00:00
h163803315,larry,c,weidman,m,26,19/8/1992, 26  gayundah  esplanade , woody    point ,4019,qld, 07  0020  2687 ,snfacbkgoe@aol.com,married,2018-7-31t02:33+00:00,health-professional,101900.0,267059da5733eb16afbb5b9134569103,7,2018-03-15t15:34+00:00
i198945210,franklin,ryan,williams,m,30,27/11/1988, 969  healesville  road , yarra    glen ,3775,vic, 03  8848  5272 ,franklin.williams@yahoo.com,married-de-facto,2018-7-31t17:25+00:00,taxi-driver,12500.0,af9cc1b28bd3d92a8f268294905f96ca,11,2018-05-15t12:40+00:00
e165452450,sylvia,ashburn,meares,f,53,3/2/1965, 104  hall  drive ,menai,2234,nsw, 02  0088  1406 ,meares.sylvia@mail.com.au,not-married,2018-7-31t01:56+00:00,health-professional,91800.0,4851cc43e7076f6fcadead66a20a2c3b,33,2017-05-19t09:54+00:00
a161130690,linda,duncan,walker,f,32,27/9/1986, 4  shearers  court , vermont    south ,3133,vic, 03  1753  0278 ,linda29@aol.com,married,2018-7-31t04:38+00:00,other-technician,57100.0,f249b5f5bd88b9cb787f6e5b55fbf863,13,2018-06-18t18:32+00:00
e188628507,dezella,grimsley,sipe,f,28,26/1/1990, 9  barnaby  terrace , gordon    park ,4031,qld, 07  5818  9715 ,sipe22@hotmail.com,married-de-facto,2018-7-31t20:46+00:00,education-professional,52100.0,b70a2d02787f05fea98a36c2a73760ae,3,2012-10-03t08:50+00:00
a105720388,adam,donald,byerly,m,38,27/6/1980, 19  outlook  drive ,burwood,3125,vic, 03  2285  3747 ,kcnnrjrprk@hotmail.com,not-married,2018-7-31t14:44+00:00,other-technician,74800.0,364de4342112e54971d6e3f1ae088e38,17,2016-04-23t13:39+00:00
g126746337,david,lawrence,greiner,m,36,8/3/1982, 6  caterpillar  court , alice    springs ,0870,nt, 08  9841  4947 ,greiner.david@mail.com,married-de-facto,2018-7-31t23:24+00:00,general-manager,140500.0,fa83dc2359390bc6cbb434b7a4af383b,11,2012-02-23t21:53+00:00
i137761534,david,wayne,shelton,m,44,21/10/1974, 5  grosvenor  drive ,moranbah,4744,qld, 07  1940  1764 ,trqgbrnmpi@gmail.com,married,2018-7-31t18:59+00:00,part-time-worker,6600.0,5e6f5092f514f7275ce388e18b942375,24,2017-12-21t10:54+00:00
g136419263,sharon,lorraine,kinsland,f,58,29/8/1960, 299  ogilvie  avenue ,echuca,3564,vic, 2540  9574 ,kinsland.sharon@yahoo.com,widowed,2018-7-31t13:49+00:00,machinary-driver,8500.0,97eb2b5727884b22f49fb68d3872c1d7,36,2015-02-16t14:19+00:00
b186831246,victoria,brisson,ridley,f,49,31/12/1969, 65  seagull  avenue , mermaid    beach ,4218,qld, 07  6606  0813 ,victoria.ridley@mail.com,divorced,2018-7-31t24:01+00:00,chief-executive,149100.0,323d17bc203b1a28df8338aae36357fa,30,2018-04-03t23:57+00:00
i140486924,susan,adkins,cook,f,38,2/5/1980, 2  windsor  court , ocean    grove ,3226,vic, 03  7318  8811 ,cook91@yahoo.com,married,2018-7-31t23:11+00:00,machinary-driver,9600.0,e3c1e3db685af3d510e5c5b1aee61f49,19,2018-05-01t04:43+00:00
g160363605,kimberly,lynne,jackson,f,38,28/3/1980, 18  rose  street ,westcourt,4870,qld, 07  3448  6705 ,kimberly38@mail.com.au,married-de-facto,2018-7-31t05:05+00:00,ict-technician,55500.0,0437f39fb994359de2f62222d9c29325,17,2016-07-24t12:29+00:00
f106017399,john,travonte,braxton,m,29,10/6/1989, 30  gannan  street ,clifton,4361,qld, 07  1199  8543 ,john.braxton@hotmail.com,married,2018-7-31t15:14+00:00,art-media-professional,98200.0,f6475a934935b9513678f3a482eb9ee8,10,2018-01-02t24:44+00:00
f179099104,cecil,gene,posner,m,46,5/12/1972, 81  york  street ,devonport,7310,tas, 03  6078  8677 ,cecil97@mail.com,not-married,2018-7-31t20:11+00:00,other-technician,109300.0,48fb14e6c0dde6ed105dc35c1d4e0635,23,2014-09-02t08:06+00:00
h199530291,ethel,ann,stroup,f,25,17/3/1993, arthur  highway ,murdunna,7178,tas, 03  9093  8197 ,mdcpbedmmr@mail.com,not-married,2018-7-31t08:57+00:00,personal-assistant,13500.0,c79975900153f0966a266118dfab1196,6,2018-03-01t05:14+00:00
f156140228,ashley,m,alston,f,32,25/2/1986, 9  sproule  circuit ,evatt,2617,act, 02  2437  2873 ,,married,2018-7-31t18:02+00:00,art-media-professional,60900.0,928f6289e8b3a710e802bbb33e20b8ef,13,2018-05-06t19:04+00:00
d143903394,elena,dawn,keaton,f,23,24/6/1995, camille  drive ,proserpine,4800,qld, 07  1976  1145 ,keaton40@gmail.com,married,2018-7-31t17:36+00:00,carer,12000.0,88fec94b199597e36bbf71e157460cf3,4,2018-04-26t06:14+00:00
g114703814,kenneth,sylvester,johnson,m,45,6/8/1973, 166  westlake  drive ,westlake,4074,qld, 07  1545  9575 ,johnson57@aol.com,separated,2018-7-31t10:27+00:00,ict-technician,132600.0,a26a1fde6625464e185617a42c8ade65,26,2018-03-14t21:06+00:00
g115734318,samuel,t,eiber,m,39,13/1/1979, 426  four  mile  east  road , tinana    south ,4650,qld, 07  6663  4278 ,samuel.eiber@hotmail.com,married,2018-7-31t16:25+00:00,ict-technician,130000.0,4c2bc203b78e59e3a0a1f03f4c61575a,20,2018-02-11t13:34+00:00
i148185108,dewey,jamisonoshea,footman,m,27,7/2/1991, 5  evoe  place ,doonside,2767,nsw, 02  8255  3038 ,footman.dewey@mail.com,married,2018-7-31t06:57+00:00,un-employed,1500.0,6bbcf9511a1f63526ac3343b477bcd50,4,2014-07-19t20:19+00:00
b128316148,nicholas,david,shelton,m,28,14/8/1990, 245  channel  highway ,taroona,7053,tas, 03  6739  1472 ,kkmhmkaelg@mail.com.au,married,2018-7-31t22:24+00:00,chief-executive,141300.0,300c6be483afb67ce1357ef699ff6fce,9,2018-05-16t08:30+00:00
i157783367,daniel,lee,huzi,m,29,18/11/1989, 41  henry  street ,chermside,4032,qld, 07  1022  9098 ,daniel.huzi@mail.com.au,married,2018-7-31t13:47+00:00,engineering-worker,72300.0,73b90d7886571785e4c3e00e68f0aa7e,10,2018-01-14t07:21+00:00
f173894415,victor,michael,ponder,m,27,13/6/1991, 21  kenneth  street ,longueville,2066,nsw, 02  8215  9208 ,ponder.victor@aol.com,married,2018-7-31t23:48+00:00,art-media-professional,98300.0,2a6820b7c12eb408013b9e17ccab5154,8,2018-06-15t13:49+00:00
b109582176,roy,c,sepesy,m,47,6/10/1971, 49  ascot  road ,bowral,2576,nsw, 02  2435  1122 ,,married,2018-7-31t02:33+00:00,ict-technician,100100.0,eb85fe5db5ba1078ad4340a807418729,28,2018-04-10t13:49+00:00
b119615100,clarence,smith,strickland,m,46,9/9/1972, 82  silver  street , st    peters ,2044,nsw, 02  0728  1843 ,clarence82@yahoo.com,not-married,2018-7-31t18:43+00:00,other-technician,79700.0,defd5ec2a71f14b141550bc200eb57b6,27,2018-01-23t14:46+00:00
d115446108,kathleen,charlotte,wilkerson,f,20,13/12/1998, 8  heron  place ,hinchinbrook,2168,nsw, 02  1777  0046 ,ptqmfqjkqh@yahoo.com,married,2018-7-31t22:58+00:00,other-technician,53700.0,b4335ca2bf0a89d5457404ad994f36ff,1,2018-01-05t17:10+00:00
e166589191,bryce,thomas,hoop,m,20,17/7/1998, 24  meynell  street ,salisbury,4107,qld, 07  0187  3336 ,hoop.bryce@mail.com.au,married,2018-7-31t24:38+00:00,other-technician,70500.0,aa9f74ca7653edda002420c2f9f968d2,1,2018-01-11t03:57+00:00
a122794966,alan,cervest,crehan,m,32,14/8/1986, 95  murray  drive , murray    bridge ,5253,sa, 08  5675  3404 ,alan8@mail.com.au,not-married,2018-7-31t09:34+00:00,ict-technician,73000.0,3fc7c1d6fff071b998f923d719f96d62,13,2018-03-10t04:45+00:00
h124257036,michael,glenn,hobbs,m,47,23/7/1971, 9  theatre  street ,oxenford,4210,qld, 07  3575  0658 ,michael.hobbs@mail.com.au,married,2018-7-31t17:28+00:00,factory-worker,23700.0,1cfb2b60ad4fad9361c199847f3492fb,28,2018-03-13t16:58+00:00
b188804361,sandra,d,gerrard,f,24,30/1/1994, 10  laynhapuy  crescent ,yirrkala,0880,nt, 08  0346  8567 ,jmlcboclef@mail.com,married,2018-7-31t04:27+00:00,other-worker,22400.0,9fb5b33851e06501d7a6b38caf0234d1,5,2018-01-24t23:33+00:00
h116383348,phyllis,joyce,barone,f,30,2/1/1988, 58  epping  road , lane    cove ,2066,nsw, 02  7000  5744 ,acpoflihdl@aol.com,married-de-facto,2018-7-31t14:34+00:00,engineering-worker,32700.0,da754dc63c954a135193eda1e16f60d0,11,2018-01-26t11:34+00:00
h161460169,kim,lynn,martin,f,26,9/4/1992, 64  fernvale  road ,brassall,4305,qld, 07  0395  3477 ,martin.kim@aol.com,married,2018-7-31t11:38+00:00,clerks,12600.0,54e79b40740fe5b0c2b6c2f32f518638,5,2016-03-16t21:42+00:00
e162141529,basant,fate,laney,m,32,10/12/1986, 79  reed  street , albert    park ,3206,vic, 03  1055  6630 ,basant.laney@gmail.com,not-married,2018-7-31t05:42+00:00,other-technician,111700.0,59e677a72a6c8bbd5f2639315b7bf26b,11,2016-12-15t09:59+00:00
c140983396,claudia,gill,shivers,f,48,10/14/1970, henry  street ,loch,3945,vic, 03  2941  4652 ,claudia.shivers@yahoo.com,married-de-facto,2018-7-31t24:16+00:00,ict-technician,75000.0,614a291e288002f8c193635af209d289,29,2018-02-17t14:34+00:00
i153062091,jennifer,asjou,bone,f,28,24/8/1990, 9  yeldham  street ,ingham,4850,qld, 07  1438  4818 ,bone.jennifer@mail.com,married,2018-7-31t07:41+00:00,art-media-professional,66300.0,de2a20bcb6777bc7d69cd65a2971d560,9,2018-01-06t20:54+00:00
a163517060,monique,ingram,hyland-harris,f,37,14/1/1981, 41  goodman  drive , noble    park ,3174,vic, 03  2926  4594 ,ckhmnmakfh@hotmail.com,married-de-facto,2018-7-31t14:01+00:00,ict-technician,82700.0,554a19be56af82bba828600ebfcb1cb8,18,2018-01-21t24:42+00:00
g196322022,dmax,byars,anderson,m,27,24/4/1991, fern  street ,blackbutt,4306,qld, 07  9119  5119 ,dmax53@yahoo.com,married-de-facto,2018-7-31t23:16+00:00,un-employed,1500.0,ad91801ff2855d6ba9d360288b847e2f,8,2018-01-15t17:06+00:00
b128059143,randal,owen,loomis,m,23,9/7/1995, 1  tom  smith  drive ,nanango,4615,qld, 07  8288  0174 ,shnqfdooed@gmail.com,married-de-facto,2018-7-31t19:39+00:00,construction-worker,55800.0,a2cb0f56b60c7d9c58894e29246cda86,4,2018-01-09t21:24+00:00
e171552996,alexis,brunner,smith,m,17,10/6/2001, 455  thorngate  road ,berrimah,0828,nt, 08  3027  4046 ,alexis.smith@mail.com.au,n/a,2018-7-31t01:22+00:00,casual-worker,0,1de742db211389e84d15f4fce26fae0e,2,2018-05-09t06:06+00:00
d127700134,danny,h,davis,m,30,10/7/1988, 48  arthur  phillip  drive , north    richmond ,2754,nsw, 02  3931  6345 ,davis.danny@mail.com,married-de-facto,2018-7-31t03:15+00:00,art-media-professional,107100.0,ffeb63434aa09b6b889677538cc79367,9,2016-07-21t17:40+00:00
e111019136,charlotte,nicole,guest,f,36,15/9/1982, 6  kooronya  road ,kincumber,2251,nsw,,guest.charlotte@yahoo.com,separated,2018-7-31t18:46+00:00,health-professional,71400.0,001f94d67d22ae1a62bbcfad17501862,17,2018-03-03t04:45+00:00
a157774456,sirene,mozingo,peters,f,21,4/2/1997, 51  mirrabooka  road ,mirrabooka,2264,nsw, 02  2111  7772 ,peters46@yahoo.com,married,2018-7-31t23:10+00:00,ict-technician,51700.0,bc6cd36e9a1abaf1f3e5c3574cfa5243,2,2018-01-05t08:22+00:00
